numInputs,numOutputs,maxLevel,const,and,nand,or,nor,not,xor,xnor,buf,const-and,const-nand,const-or,const-nor,const-not,const-xor,const-xnor,const-buf,const-output,and-and,and-nand,and-or,and-nor,and-not,and-xor,and-xnor,and-buf,and-output,nand-and,nand-nand,nand-or,nand-nor,nand-not,nand-xor,nand-xnor,nand-buf,nand-output,or-and,or-nand,or-or,or-nor,or-not,or-xor,or-xnor,or-buf,or-output,nor-and,nor-nand,nor-or,nor-nor,nor-not,nor-xor,nor-xnor,nor-buf,nor-output,not-and,not-nand,not-or,not-nor,not-not,not-xor,not-xnor,not-buf,not-output,xor-and,xor-nand,xor-or,xor-nor,xor-not,xor-xor,xor-xnor,xor-buf,xor-output,xnor-and,xnor-nand,xnor-or,xnor-nor,xnor-not,xnor-xor,xnor-xnor,xnor-buf,xnor-output,buf-and,buf-nand,buf-or,buf-nor,buf-not,buf-xor,buf-xnor,buf-buf,buf-output,input-and,input-nand,input-or,input-nor,input-not,input-xor,input-xnor,input-buf,input-output,reliability_percent
7,2,5,0,4,4,5,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,0,0,1,2,2,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,2,1,2,2,0,0,1,0,0,1,2,0,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,2,1,0,0,0,0
5,2,7,0,5,10,6,4,4,5,8,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,4,0,0,1,6,5,4,0,2,0,0,0,0,1,0,0,2,2,7,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,4,3,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,2,0,0,0,0,0
3,3,2,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,0,100
3,6,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,100
4,2,7,0,8,6,4,5,6,7,3,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,4,1,0,1,2,0,0,0,0,1,0,0,1,3,2,1,2,0,0,1,0,0,1,1,0,0,1,2,0,0,0,2,1,1,1,1,3,0,0,0,1,1,2,0,1,1,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,2,2,0,0,0,61.01
3,5,8,0,8,7,4,8,11,4,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,1,0,0,1,2,0,1,2,1,2,0,0,2,0,0,1,0,0,0,0,0,4,3,1,3,1,2,3,0,1,2,2,5,2,2,1,1,0,2,0,1,0,2,0,0,1,0,2,2,1,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,0,2,0,0,87.62
2,2,9,0,6,3,3,11,6,8,5,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,5,1,7,2,0,2,1,0,0,2,1,2,0,0,0,1,1,0,4,0,1,3,0,0,2,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,2,1,0,0,83.54
6,4,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,0,0
2,2,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,100
6,7,7,0,6,6,5,8,5,6,4,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,0,0,3,2,2,1,0,1,0,0,0,0,3,0,4,1,1,1,0,0,2,2,1,1,0,0,1,0,3,0,0,0,6,0,1,1,0,0,2,1,1,1,2,3,1,0,0,1,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,2,2,0,1,2,2,0,0,44.18
4,9,3,0,4,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0
6,9,3,0,2,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0
4,3,11,0,7,5,4,8,8,13,6,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,0,0,0,1,1,3,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,1,1,0,4,1,0,0,3,2,1,2,0,3,3,0,0,3,1,1,3,4,4,3,0,0,0,1,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,7,0,0,0,51.99
2,1,8,0,5,7,4,7,5,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,3,0,0,2,4,0,2,1,2,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,0,2,0,0,1,0,1,3,3,1,1,1,0,0,3,3,2,2,0,2,2,0,0,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,2,3,0,0,0
5,5,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0
5,2,8,0,5,7,12,10,7,9,6,0,0,0,0,0,0,0,0,0,0,3,4,1,1,1,2,0,0,0,0,0,4,4,1,3,0,0,0,2,4,4,3,2,2,4,0,0,0,0,0,0,0,0,2,0,2,1,2,2,1,0,1,2,0,0,0,1,4,4,2,1,3,0,0,1,1,4,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,6,0,0,0,0
6,7,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0
6,10,7,0,5,2,3,5,7,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,0,1,1,0,0,1,0,3,2,0,0,2,1,1,0,0,3,3,0,0,1,1,2,0,1,1,0,0,2,0,0,0,0,1,1,1,0,2,1,0,0,3,1,1,2,0,2,0,0,1,3,1,3,1,0,3,0,0,0,0,0,0,0,0,0,3,0,2,2,1,2,0,0,0,0
3,2,6,0,2,4,5,5,2,8,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,2,4,0,2,1,0,0,1,0,2,1,0,3,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,3,1,0,1,0,0,1,0,2,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,0,0,0,83.29
4,5,4,0,3,3,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,5,0,0,81.18
5,3,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
4,9,5,0,3,4,5,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,2,0,0,3,1,0,0,1,1,3,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,0,1,0,1,0,3,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0
5,8,9,0,4,5,9,7,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,4,1,2,1,1,0,0,0,1,0,0,2,1,1,0,3,1,2,3,0,1,2,1,0,0,4,4,3,4,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,0,3,0,0,0
3,8,5,0,4,4,5,6,2,4,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,2,1,2,3,3,0,0,0,0,0,1,0,0,2,0,1,0,0,1,2,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,1,1,2,1,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0
6,2,7,0,3,3,5,6,6,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,3,1,2,0,0,0,4,0,1,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,3,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,3,0,0,0
8,9,9,0,10,8,5,7,6,13,13,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,6,4,0,0,1,1,1,0,0,3,3,0,3,1,0,0,1,1,2,2,0,0,1,4,0,0,1,3,1,0,0,1,1,0,2,0,1,2,0,0,6,0,2,2,0,5,4,0,6,2,3,0,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,4,2,6,5,3,0,4,0,0,0
6,9,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
6,9,5,0,0,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,1,0,0,0
5,3,3,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,0
5,10,7,0,5,7,4,7,2,5,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,2,1,2,0,3,1,2,1,0,2,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,3,1,4,0,1,0,0,2,2,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,1,2,2,0,0,0
2,6,6,0,4,1,3,4,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,0,2,1,0,0,3,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1,0,0,100
3,1,5,0,3,2,3,4,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,3,0,0,74.7
3,9,3,0,0,1,2,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,1,0,1,2,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,100
1,9,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,100
5,10,4,0,5,2,1,4,5,2,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,4,0,2,0,0,82.84
7,5,6,0,4,5,2,2,7,5,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,3,1,0,1,1,1,0,1,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6,0,4,0,0,0
5,10,11,0,18,22,12,25,22,30,30,0,0,0,0,0,0,0,0,0,0,5,4,2,8,1,10,9,0,1,3,3,3,14,4,4,14,0,0,4,4,0,0,2,0,2,0,2,5,5,4,6,4,9,7,0,3,3,4,0,1,1,5,4,0,1,7,8,2,7,3,4,7,0,3,8,5,5,5,4,12,9,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,3,9,5,0,0,55.62
4,5,10,0,4,4,10,5,7,6,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,1,1,4,1,1,1,4,0,0,2,0,0,3,2,0,0,0,0,2,0,0,1,0,0,1,0,0,2,1,8,1,1,2,3,0,0,0,2,0,0,0,1,1,0,2,0,0,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,4,4,0,0,0
4,1,5,0,2,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,1,0,2,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,0,0,0
5,9,8,0,5,5,7,5,5,8,3,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,1,0,0,2,2,1,2,0,3,1,0,0,1,1,0,1,0,2,0,0,1,0,1,2,1,0,0,0,0,5,2,2,3,2,1,4,0,0,0,2,1,1,2,1,0,1,0,3,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,2,0,0,0
4,7,5,0,3,2,7,0,1,6,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,1,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,0,1,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,0,0,100
4,9,13,0,9,12,10,8,9,12,14,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,4,3,0,8,2,3,2,2,0,1,5,0,0,1,3,2,3,0,2,2,0,0,1,4,1,2,2,1,4,0,0,2,0,2,2,0,4,5,0,0,0,4,0,2,1,3,4,0,0,2,2,7,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,0,0,0,0
5,4,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
3,10,10,0,9,4,6,10,8,6,9,0,0,0,0,0,0,0,0,0,0,2,0,2,3,1,1,1,0,0,2,1,1,0,1,0,1,0,2,1,2,0,1,2,2,1,0,0,2,0,3,4,1,1,3,0,2,3,1,2,3,1,0,4,0,4,3,1,2,0,0,0,3,0,0,1,3,1,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,1,5,4,0,0,90.63
2,6,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,100
1,3,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,100
3,7,4,0,0,2,1,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,83.31
1,8,5,0,0,3,0,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,1,0,0,4,0,1,0,1,0,1,1,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,100
4,5,6,0,5,2,1,5,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,2,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,2,1,0,0,1,1,0,1,1,1,1,0,2,1,0,0,1,0,3,2,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,4,0,0,64.94
4,5,5,0,2,3,1,5,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0,3,2,2,1,3,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0
3,9,10,0,11,3,10,7,7,10,5,0,0,0,0,0,0,0,0,0,0,1,1,6,4,3,6,1,0,0,0,1,3,1,0,0,0,0,0,7,2,0,3,1,3,2,0,0,1,0,3,1,0,2,0,0,2,3,0,2,1,0,3,1,0,0,2,2,2,1,0,0,1,0,7,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,3,0,0,70.81
6,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0
3,2,7,0,9,5,7,6,5,5,6,0,0,0,0,0,0,0,0,0,0,5,0,4,1,1,2,1,0,1,1,2,2,1,1,0,0,0,0,3,2,0,0,0,1,1,0,0,3,0,3,1,2,0,1,0,0,2,1,2,1,0,0,2,0,0,1,0,2,3,0,2,4,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,3,0,2,1,4,1,0,0,83.49
3,7,3,0,1,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0
2,3,4,0,3,3,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,4,0,0,0,83.17
5,5,11,0,9,11,5,13,9,10,11,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,3,3,0,0,3,1,0,7,2,7,3,0,0,4,1,0,1,0,1,0,0,0,3,5,0,3,2,1,3,0,2,1,5,1,0,1,1,2,0,0,2,3,2,2,1,1,2,0,3,2,1,2,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,2,0,6,0,0,0
3,6,7,0,2,7,5,4,9,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,2,0,1,0,0,3,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,5,5,2,2,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,2,2,0,0,91.59
5,7,13,0,10,8,17,7,9,10,7,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,2,2,0,1,2,1,3,1,0,2,2,0,2,6,3,4,4,1,4,2,0,4,3,1,1,0,1,3,0,0,0,2,1,0,1,2,1,2,0,0,1,2,4,1,1,2,2,0,0,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,3,2,4,0,0,0
6,3,3,0,2,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,0,0,0,0
3,3,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0
7,8,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4,0,0,0,0
4,6,8,0,8,3,7,5,7,7,11,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,4,0,1,0,0,1,0,0,1,2,0,0,2,0,0,1,0,2,3,0,0,2,1,3,1,0,0,1,0,0,3,1,1,2,2,2,1,0,0,1,2,3,0,2,0,2,0,2,4,0,0,3,0,3,4,0,3,0,0,0,0,0,0,0,0,0,2,0,3,2,2,2,3,0,0,0
7,3,8,0,9,4,5,8,8,7,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,1,0,0,1,2,1,0,1,0,1,2,0,0,1,1,2,1,0,0,3,1,1,4,1,1,0,0,0,2,0,1,0,0,1,4,0,0,3,1,3,1,1,0,3,0,1,5,2,2,5,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,5,1,0,0,0
1,8,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,100
2,9,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,0,100
